Question,Answer,Documents
"제가 출산을 앞두고 있는데, 회사에 들어 있는 보험이 없어요. 제출해야 하는 서류는 뭔가요?","출산을 앞두신 상황에서 고용보험에 가입되지 않았다면, 관할 고용센터에 방문하시거나 고용보험 누리집(www.ei.go.kr)에서 출산급여 신청을 하실 수 있습니다. 제출 서류는 출산 급여 신청서와 본인의 소득활동을 증명할 수 있는 서류들이 필요합니다.",고용보험 미적용자 출산급여 지원
직장을 다니지 않고 출산을 앞두고 있어요. 고용보험 미가입 상태에서 출산급여를 어디서 신청할 수 있죠?,"직장에 다니지 않으시더라도, 고용보험에 미가입된 상태에서의 출산급여는 고용보험 누리집(www.ei.go.kr)을 방문하셔서 온라인으로, 또는 가까운 고용센터에 직접 방문해서 신청가능합니다. 출산 급여 신청서와 소득활동에 대한 증빙 서류를 준비하세요.",고용보험 미적용자 출산급여 지원
고용보험 적용을 받지 않는 경우 출산 때 어떤 지원을 받을 수 있나요?,"만약 고용보험에 가입되어 있지 않다면, 출산급여 지원을 요청할 수 있습니다. 신청은 고용노동부 고객상담센터(1350) 또는 고용보험 누리집(www.ei.go.kr)을 통해 할 수 있습니다.",고용보험 미적용자 출산급여 지원
비가입자도 받을 수 있는 출산 관련 혜택이 있나요?,"네, 출산급여 지원은 고용보험에 가입하지 않은 비가입자도 신청 가능합니다. 고용노동부 고객상담센터(1350)에 문의하거나, 고용보험 누리집(www.ei.go.kr)에서 신청 절차를 안내받을 수 있습니다.",고용보험 미적용자 출산급여 지원
"출산 지원금은 어디서 어떻게 신청하나요, 만약 고용보험에 가입되어 있지 않다면?",고용보험에 가입되어 있지 않아도 출산급여를 지원받을 수 있습니다. 신청은 고용노동부의 고객상담센터(1350) 또는 고용보험 누리집의 웹사이트(www.ei.go.kr)를 방문하셔서 하실 수 있습니다.,고용보험 미적용자 출산급여 지원
고용보험에 가입되어 있지 않은데 출산 시 어떻게 지원을 요청할 수 있나요?,고용보험에 가입되어 있지 않은 경우에도 출산급여 지원을 신청할 수 있습니다. 고용노동부 고객상담센터(1350) 혹은 고용보험 누리집(www.ei.go.kr)을 통해 신청 정보와 절차를 확인하실 수 있습니다.,고용보험 미적용자 출산급여 지원
"제가 고용보험에 가입하지 않았는데, 출산 후 지원을 받고 싶어요. 어디로 문의해야 하나요?",고용보험 미가입 상태에서 출산 후 지원금을 신청하실 수 있습니다. 이는 고용노동부 고객상담센터(1350)로 문의하시거나 고용보험 누리집(www.ei.go.kr)에서 신청하실 수 있습니다.,고용보험 미적용자 출산급여 지원
고용보험을 들지 않은 상태에서의 출산 지원은 어디에서 받을 수 있습니까?,고용보험 미적용 상태에서도 출산급여를 받으실 수 있습니다. 자세한 정보 및 신청 방법은 고용노동부 고객상담센터(1350)나 고용보험 누리집(www.ei.go.kr)에서 확인하실 수 있습니다.,고용보험 미적용자 출산급여 지원
2022년의 신생아가 첫만남이용권을 사용할 수 있을까요?,"네, 2022년 1월 1일 이후 출생신고가 완료되어 주민등록번호를 부여받은 아동은 첫만남이용권 대상입니다.",첫만남이용권(국민행복카드)
출생아 첫만남이용권 신청자격에 관해 설명해줄래요?,출생아 첫만남이용권의 신청 자격은 출생신고를 마친 후 주민등록번호가 부여된 2022년 1월 1일 이후 출생한 아동입니다.,첫만남이용권(국민행복카드)
주민등록번호가 없는데도 첫만남이용권을 받을 수 있나요?,"아니요, 첫만남이용권은 출생신고가 완료되어 주민등록번호를 부여받은 아동에 한해 지급됩니다. 주민등록번호가 없다면 이 조건을 충족하지 못하므로 첫만남이용권을 받을 수 없습니다.",첫만남이용권(국민행복카드)
국가에서 출생아에게 지원하는 첫만남이용권의 금액은 얼마인가요?,출생아 1인당 200만 원의 바우처(국민행복카드)가 지급됩니다.,첫만남이용권(국민행복카드)
시설보호 중인 아동에게 국민행복카드 지원금은 어떤 방식으로 제공되나요?,"시설보호아동의 경우, 바우처 대신 아동발달지원계좌로 현금이 지급됩니다.",첫만남이용권(국민행복카드)
첫만남이용권의 사용 기간에는 제한이 있나요?,"네, 첫만남이용권은 아동 출생일(주민등록일)로부터 1년간 사용할 수 있습니다.",첫만남이용권(국민행복카드)
국민행복카드로 무엇을 구매할 수 있나요?,"유흥 및 사행업종, 레저업종, 면세점을 제외한 대부분의 업종에서 사용할 수 있습니다.",첫만남이용권(국민행복카드)
첫만남이용권을 사용할 때 업종 제한이 있나요?,"예, 지급 목적에 부합하지 않는 유흥, 사행, 레저 업종과 면세점에서는 사용이 불가합니다.",첫만남이용권(국민행복카드)
신생아에게 주어진 첫만남이용권은 현금으로 직접 받을 수 있나요?,"첫만남이용권은 바우처 형태로 제공되며, 일반적인 경우 현금으로 수령할 수 없습니다. 시설보호아동은 아동발달지원계좌로 현금이 지급됩니다.",첫만남이용권(국민행복카드)
아이가 태어나서 첫만남이용권을 신청하고 싶어요. 어디로 가서 신청해야 하나요?,아동의 주소지에 있는 주민센터(행정복지센터)를 방문하셔서 신청하실 수 있습니다. 또는 인터넷을 통해 복지로 또는 정부24를 이용하여 온라인으로도 신청 가능합니다.,첫만남이용권(국민행복카드)
"첫만남이용권을 인터넷을 통해 신청하려고 하는데, 어떤 웹사이트를 이용해야 하나요?",온라인으로 첫만남이용권을 신청하고자 하신다면 복지로(http://www.bokjiro.go.kr) 또는 정부24(http://www.gov.kr) 웹사이트를 이용하시면 됩니다.,첫만남이용권(국민행복카드)
새로 맞이한 우리 아기를 위한 첫만남이용권은 어디에서 받을 수 있나요?,"첫만남이용권은 아이의 주소지에 해당하는 주민센터에서 직접 방문 신청하실 수 있으며, 온라인으로는 복지로 또는 정부24 웹사이트를 통해 신청하실 수 있습니다.",첫만남이용권(국민행복카드)
복지로 사이트에서 첫만남이용권 신청하는 방법을 알려 주세요.,복지로 사이트에 접속(http://www.bokjiro.go.kr)한 후 필요한 지침을 따라 온라인으로 첫만남이용권 신청 절차를 진행하시면 됩니다.,첫만남이용권(국민행복카드)
아기가 태어나서 국민행복카드 발급을 받으려고 해요. 온라인으로는 어떻게 신청하나요?,"국민행복카드, 즉 첫만남이용권은 복지로(http://www.bokjiro.go.kr) 또는 정부24(http://www.gov.kr) 웹사이트를 통해 온라인으로 신청할 수 있습니다.",첫만남이용권(국민행복카드)
정부24 사이트를 이용해서 첫만남이용권을 어떻게 신청하나요?,정부24 사이트(http://www.gov.kr)에 접속하여 제공되는 안내에 따라 아동의 필요 정보를 입력하고 신청 절차를 완료하시면 됩니다.,첫만남이용권(국민행복카드)
첫 아기를 가졌는데 국민행복카드 지원 혜택을 받을 수 있나요?,"축하합니다! 새생명을 맞이하셨군요. 네, 첫 만남 이용권을 통해 새 생명 출산 가정에 지원 혜택을 받을 수 있습니다. 자세한 사항은 보건복지상담센터(전화번호: 129) 혹은 복지로 누리집(http://www.bokjiro.go.kr)에서 확인할 수 있습니다.",첫만남이용권(국민행복카드)
아기가 태어난 가정이 첫만남이용권 신청 절차를 어떻게 진행해야 하나요?,"신생아의 부모님이신 경우, 첫만남이용권 신청은 거주지 읍면동 주민센터를 방문하시거나 온라인 복지로 누리집을 통해 할 수 있습니다. 보다 구체적인 지침은 보건복지상담센터(전화번호: 129)로 문의하시거나 복지로 누리집(http://www.bokjiro.go.kr)에서 확인 가능합니다.",첫만남이용권(국민행복카드)
출산 후 국민행복카드 혜택을 언제부터 사용할 수 있나요?,출산 후 첫만남이용권의 혜택은 출생 신고를 한 후 발급 절차가 완료되면 이용이 가능합니다. 보다 정확한 혜택 시작 시기는 보건복지상담센터(전화번호: 129)에 문의하거나 복지로 누리집(http://www.bokjiro.go.kr)에서 상세히 안내받을 수 있습니다.,첫만남이용권(국민행복카드)
국민행복카드로 이용할 수 있는 서비스 종류에는 어떤 것들이 있나요?,국민행복카드인 첫만남이용권으로는 출산 관련 다양한 서비스 및 용품 구매 등을 지원받을 수 있습니다. 구체적인 지원 항목은 보건복지상담센터(전화번호: 129)에 문의 또는 복지로 누리집(http://www.bokjiro.go.kr)에서 확인해주세요.,첫만남이용권(국민행복카드)
"첫만남이용권은 지원 금액이 정해져 있나요, 아니면 사용 금액이 달라질 수도 있나요?","첫만남이용권은 지원 금액이 정해져 있으며, 지역에 따라 조금씩 다를 수 있습니다. 정확한 지원 금액 및 사용 조건은 보건복지상담센터(전화번호: 129)로 문의하시거나 복지로 누리집(http://www.bokjiro.go.kr)에서 확인하실 수 있습니다.",첫만남이용권(국민행복카드)
거주지가 변동됐을 때 첫만남이용권 재신청이 필요한가요?,거주지 변경 시 첫만남이용권과 관련한 재신청 필요 여부는 경우에 따라 다를 수 있습니다. 이에 대한 명확한 안내를 받기 위해 보건복지상담센터(전화번호: 129)에 문의하거나 복지로 누리집(http://www.bokjiro.go.kr)을 참조하시는 것이 좋습니다.,첫만남이용권(국민행복카드)
"첫만남이용권 신청을 하려고 하는데, 아이가 태어난 직후에 바로 해야 하나요?","첫만남이용권 신청에 구체적인 시한은 없지만, 사용 기간이 출생일로부터 1년으로 제한되어 있기 때문에, 가능한 빨리 신청하는 것이 좋습니다. 이를 통해 신청 절차가 완료되고 카드를 받는 데 필요한 시간을 감안하여 지원을 최대한 활용할 수 있습니다.",첫만남이용권(국민행복카드)
국민행복카드를 새로 신청하지 않고 기존 카드로 첫만남이용권 혜택을 받을 수 있나요?,"네, 기존의 국민행복카드를 이미 보유하고 있다면, 새 카드를 신청할 필요 없이 시군구청의 지급 결정 다음날 바로 첫만남이용권의 포인트를 사용할 수 있습니다.",첫만남이용권(국민행복카드)
첫만남이용권을 마트에서도 쓸 수 있나요?,"예, 첫만남이용권은 대형마트나 백화점을 포함하여, 지정된 사용제외 업종을 제외한 거의 모든 업종에서 사용할 수 있습니다. 온라인 구매 시에도 사용이 가능합니다.",첫만남이용권(국민행복카드)
첫 아이가 태어났는데 첫만남이용권 사용 방법을 모르겠어요.,"아기가 태어난 후, 복지로 홈페이지나 읍면동 주민센터를 방문하여 첫만남이용권을 신청하실 수 있습니다. 지급 결정이 나면 기존 국민행복카드로 바로 사용하거나 신규 카드 발급 후 사용등록을 통해 포인트를 쓸 수 있게 됩니다.",첫만남이용권(국민행복카드)
국민행복카드로 출산용품 구매가 가능한가요?,"출산용품 구매는 첫만남이용권으로 가능합니다. 첫만남이용권은 출산과 양육에 필요한 다양한 물품 구매에 사용할 수 있으므로, 육아에 필수적인 상품 사기에 부담을 줄일 수 있습니다.",첫만남이용권(국민행복카드)
첫만남이용권 포인트는 온라인 쇼핑몰에서도 사용할 수 있나요?,"네, 첫만남이용권으로 온라인 쇼핑몰에서도 쇼핑이 가능합니다. 다만, 전자상거래 상품권이나 특정 제외되는 업종을 제외하고 대부분의 상품 및 서비스 결제에 사용할 수 있습니다.",첫만남이용권(국민행복카드)
임산부가 받을 수 있는 보건 증명서류에는 뭐가 있나요?,임신부는 표준모자보건수첩을 제공받을 수 있습니다. 이 수첩은 임신과 출생 후 아기의 건강 관리 에 참고하도록 제작된 문서입니다.,표준모자보건수첩 제공
갓난아기가 있을 때 지원받을 수 있는 보건 정책은 어떤 것들이 있죠?,출생 사실이 확인된 영유아에게는 부모가 표준모자보건수첩을 지원받을 수 있습니다. 이는 아이의 초기 발달 단계와 건강 상태를 기록하고 관리하는 데 도움이 되는 자료입니다.,표준모자보건수첩 제공
"우리 아이가 태어났어요, 정부에서 무슨 지원을 받을 수 있나요?","축하드립니다! 귀하의 아이는 출생이 확인되었으므로 정부로부터 표준모자보건수첩을 제공받게 됩니다. 이 수첩은 영유아의 건강을 책임지는 중요한 기록도구이며, 여러 보건 서비스를 이용하는 데 유용합니다.",표준모자보건수첩 제공
임신 계획 중인데 유용한 정보와 진료 스케줄 관리를 도와주는 자료는 어디서 구할 수 있나요?,"임신을 준비하시는 분들을 위해 표준모자보건수첩을 제공하고 있습니다. 산전 검진 일정, 예방접종 정보 등이 수록되어 있어 유용하게 사용하실 수 있습니다.",표준모자보건수첩 제공
출산 후 아기의 건강 관리와 예방접종 스케줄을 기록할 수 있는 자료가 필요해요.,"표준모자보건수첩에는 자녀의 예방접종 일정과 건강 상태를 체계적으로 관리할 수 있는 정보가 포함되어 있어, 출산 후 아기 관리에 매우 유익합니다.",표준모자보건수첩 제공
산전검진 일정을 잘 관리하고 싶어요. 어떻게 하면 좋을까요?,표준모자보건수첩은 임신 기간 동안의 산전검진 일정을 체계적으로 관리하는 데 도움이 됩니다. 보건소나 관할 지자체에서 수령하실 수 있습니다.,표준모자보건수첩 제공
임신 중에 어떤 예방접종을 해야 하는지 알고 싶습니다. 정보를 어디서 찾을 수 있나요?,임산부에게 필요한 예방접종 정보는 표준모자보건수첩에 자세히 기록되어 있습니다. 이 수첩을 통해 필요한 예방접종을 확인하실 수 있습니다.,표준모자보건수첩 제공
육아에 관련한 정보를 쉽게 찾아볼 수 있는 방법이 있나요?,"표준모자보건수첩에는 육아에 필요한 다양한 정보가 수록되어 있어, 자녀 양육에 도움이 됩니다. 보건소를 통해 수령해 이용하실 수 있어요.",표준모자보건수첩 제공
자녀의 성장 과정을 기록하고자 합니다. 아이의 발달 상태를 체크할 수 있는 자료는 어디서 얻을 수 있죠?,아이의 성장과 발달 상태를 기록하기에 적합한 자료가 표준모자보건수첩에 있습니다. 이를 통해 중요한 발달 이정표를 체크하고 관리하실 수 있습니다.,표준모자보건수첩 제공
표준모자보건수첩을 집으로 배송받으려면 어떤 비용이 드나요?,택배로 표준모자보건수첩을 받으시려면 착불 비용이 발생할 수 있습니다.,표준모자보건수첩 제공
e보건소 앱에서 표준모자보건수첩을 신청할 수 있는 방법이 있나요?,"네, e보건소에서 제공하는 모바일 앱 '아이마중'을 통해 신청하실 수 있습니다.",표준모자보건수첩 제공
아이의 건강 기록을 위해 표준모자보건수첩을 어디에서 신청할 수 있나요?,보건소에서 표준모자보건수첩을 신청하실 수 있습니다.,표준모자보건수첩 제공
표준모자보건수첩을 빠르게 받으려면 어떻게 해야 하나요?,가까운 보건소에 방문하셔서 신청하시면 가장 빠르게 받으실 수 있습니다.,표준모자보건수첩 제공
아이마중' 앱으로 표준모자보건수첩 신청 후 수령 방법은 무엇인가요?,"아이마중' 앱으로 신청하신 후 보건소를 직접 방문하거나 택배 수령을 선택하실 수 있으나, 택배 수령의 경우 착불 비용이 부과됩니다.",표준모자보건수첩 제공
모바일로 표준모자보건수첩을 신청하고 싶어요. 어떤 앱을 사용해야 하죠?,e보건소 서비스를 제공하는 '아이마중' 앱을 사용하여 신청하실 수 있습니다.,표준모자보건수첩 제공
임신한 아내를 위해서 모자보건수첩을 받고 싶어요. 어디서 신청할 수 있나요?,"임신하신 아내분을 위한 표준모자보건수첩은 거주하시는 지역의 보건소에서 신청하실 수 있고, 더 자세한 정보는 보건복지상담센터(전화번호 129)에 문의하시면 안내받으실 수 있습니다.",표준모자보건수첩 제공
제가 사는 동네에서 임신부의 건강관리를 위한 수첩을 어떻게 받을 수 있죠?,귀하의 거주지역 보건소를 방문하시면 임신부의 건강관리를 위한 표준모자보건수첩을 신청하실 수 있습니다. 더욱 편리하게는 보건복지상담센터에 전화(129)를 걸어 상세한 절차에 대해 안내받으실 수 있어요.,표준모자보건수첩 제공
만약 내가 모자보건수첩을 얻고자 한다면 어디로 연락해야 되나요?,"모자보건수첩을 희망하시는 경우, 가까운 보건소나 보건복지상담센터(전화번호 129)로 연락하시면 제공받을 수 있는 자세한 절차를 안내 받으실 수 있습니다.",표준모자보건수첩 제공
"표준 모자보건수첩에 있는 임신 기간별 산전 검사, 모두 필수로 받아야 하나요?",임신부의 개별 건강 상태와 의사의 진료 판단에 따라 필수 산전 검사 여부는 달라질 수 있습니다. 전문가의 조언과 개인의 상황을 고려해 결정됩니다.,표준모자보건수첩 제공
산전관리 검사는 모두 표준모자보건수첩에 기재된 대로 해야 하나요?,"수첩에 있는 검사 항목은 권장 사항이며, 실제 적용은 임신부의 건강과 담당 의사의 권고에 따라 조정될 수 있습니다.",표준모자보건수첩 제공
수첩에서 권장하는 모든 산전검사를 꼭 해야 한다는 것이 진리인가요?,"아닙니다, 표준모자보건수첩은 기본적인 지침을 제공하지만, 실제 산전검사는 임신부의 건강 상태와 전문의의 권고를 고려하여 조정할 수 있습니다.",표준모자보건수첩 제공
임신부는 표준모자보건수첩에 기술된 산전관리 검사 지침을 전부 따라야 하나요?,임신부의 개별 상황과 의사의 전문적 판단에 따라 산전관리 검사의 일부는 생략하거나 추가될 수 있습니다.,표준모자보건수첩 제공
모자보건수첩의 산전관리 검사 항목을 모두 이행하는 것이 법적으로 의무인가요?,"법적 의무는 아니며, 임신부 개인의 상태와 의료진의 의견을 반영하여 산전 검사는 개별적으로 결정됩니다.",표준모자보건수첩 제공
산전관리 검사 항목이 표준모자보건수첩에 나와 있다고 해서 모든 임신부가 그대로 받아야 하는 건 아니죠?,"맞습니다, 표준모자보건수첩은 기본적인 안내를 위한 것이며, 실제적인 산전 관리 검사는 임신부의 건강 상태와 의료진의 판단에 의해 달라질 수 있습니다.",표준모자보건수첩 제공
조산된 우리 아이가 병원비 본인부담금 경감 혜택을 받을 수 있는 기준이 있나요?,"네, 영아가 조산아인 경우 본인부담금 경감 혜택을 받을 수 있습니다. 조건은 재태 기간이 37주 미만이거나 출생 시 체중이 2,500그램 이하인 경우에 해당됩니다.",조산아 및 저체중출생아 본인부담금 경감
"출생 체중이 2,500그램 미만인 신생아의 부모로서, 의료비 지원을 어떻게 신청할 수 있나요?","신생아가 저체중출생아 조건인 2,500그램 미만으로 태어났다면, 관련 병원 또는 지역의 보건소에서 본인부담금 경감에 대한 자세한 신청 절차와 필요한 서류에 대한 안내를 받을 수 있습니다.",조산아 및 저체중출생아 본인부담금 경감
우리 아이가 36주 만에 태어났어요. 이럴 경우에는 병원비 부담을 덜 수 있는 혜택이 있을까요?,"예, 귀하의 아이가 재태 기간이 37주 미만으로 태어난 조산아라면 본인부담금 경감 혜택을 받을 자격이 있습니다. 해당 병원 또는 지역 보건소를 통해 지원 가능 여부와 신청 방법을 확인하시기 바랍니다.",조산아 및 저체중출생아 본인부담금 경감
조산이나 저체중으로 태어난 아기가 병원 치료를 받을 때 부모님의 부담금 비율은 어떻게 되나요?,외래진료 시 조산아 또는 저체중출생아의 부모님은 본인부담금으로 요양급여 비용의 5%만 지불하게 됩니다.,조산아 및 저체중출생아 본인부담금 경감
조산아 본인부담금 경감 혜택을 받기 위해 신청은 언제 해야 하나요?,경감 혜택을 받기 위해서는 국민건강보험공단에 신청한 날부터 해당 혜택이 적용됩니다.,조산아 및 저체중출생아 본인부담금 경감
조산아 부모님의 병원 비용 부담은 언제부터 언제까지 경감될까요?,조산아의 본인부담금 경감은 출생일로부터 5년이 되는 날까지 적용됩니다.,조산아 및 저체중출생아 본인부담금 경감
조산아 본인부담금 혜택을 받기 위한 진료 상병의 종류에 제한이 있나요?,"아니요, 경감 혜택은 상병 구분 없이 모든 외래진료에 대해 적용됩니다.",조산아 및 저체중출생아 본인부담금 경감
조산아가 받는 병원 치료 중 본인부담금을 줄일 수 있는 요양기관이 특정 종류에만 해당되나요?,본인부담금 경감은 요양기관의 종류에 상관없이 모든 요양기관에서 받는 외래진료에 적용됩니다.,조산아 및 저체중출생아 본인부담금 경감
출생일로부터 5년이 지난 조산아의 부모님은 외래진료 시 본인부담금을 얼마나 내야 하나요?,"출생일로부터 5년이 지나면, 조산아의 부모님은 정상적인 본인부담금 비율을 지불하게 됩니다.",조산아 및 저체중출생아 본인부담금 경감
조산아나 저체중아를 낳았을 때 본인부담금을 경감받으려면 어떤 절차를 밟아야 하나요?,"조산아 및 저체중출생아 본인부담금 경감을 받으려면 국민건강보험공단 지사에 직접 방문하거나 우편, 팩스로 신청할 수 있습니다.",조산아 및 저체중출생아 본인부담금 경감
국민건강보험공단에 저체중출생아의 본인부담금 경감 신청을 하려면 어떤 방법이 있나요?,"조산아 또는 저체중출생아의 본인부담금 경감 신청은 가까운 국민건강보험공단 지사를 방문하거나, 우편 혹은 팩스로도 가능합니다.",조산아 및 저체중출생아 본인부담금 경감
"아이가 조산이거나 저체중으로 태어났을 때, 본인부담금을 줄이기 위해 필요한 서류는 어디서 제출해야 하나요?","출생한 아이의 본인부담금 경감 서류는 국민건강보험공단 지사를 직접 방문하시거나 우편, 팩스를 통해 제출할 수 있습니다.",조산아 및 저체중출생아 본인부담금 경감
"조산아로 아이를 출산했는데, 병원비 부담감 경감을 위해 어떤 지원을 받을 수 있나요?","조산아 및 저체중출생아에 대한 본인부담금 경감에 관하여는 국민건강보험공단에 문의하실 수 있으며, 연락처는 1577-1000입니다.",조산아 및 저체중출생아 본인부담금 경감
제 아기가 저체중으로 태어났어요. 의료비 지원을 받으려면 어디로 연락해야 하나요?,"저체중출생아의 본인부담금 관련 지원 정보는 국민건강보험공단에서 안내받으실 수 있고, 문의 전화번호는 1577-1000입니다.",조산아 및 저체중출생아 본인부담금 경감
"조산아 출산으로 인한 병원비가 걱정되는데, 어떻게 부담을 줄일 수 있을까요?",조산아 출산으로 발생하는 병원비에 대한 본인부담금 감면 정보를 국민건강보험공단에 문의해보시기 바랍니다. 공단의 연락처는 1577-1000입니다.,조산아 및 저체중출생아 본인부담금 경감
고위험 임신 질환이 있는데 의료비 지원을 받을 수 있을까요?,"네, 19대 고위험 임신질환으로 진단받고 입원치료를 받으시는 경우 의료비 지원을 받으실 수 있습니다.",고위험 임산부 의료비 지원
중위소득 기준이 어떻게 되는지 설명해줄 수 있어요?,"중위소득 180% 이하 가구의 임산부가 의료비 지원 대상이 되며, 예로 3인 가구 기준 월 소득이 798만 원 이하일 경우 해당됩니다.",고위험 임산부 의료비 지원
기초생활수급자 임산부도 의료비 지원을 받을 수 있나요?,"예, 기초생활수급자는 소득기준에 무관하게 고위험 임산부 의료비 지원을 받을 수 있습니다.",고위험 임산부 의료비 지원
"만약 저의 가족에 한 사람이 고위험 임신 질환으로 입원한 상태인데, 어떤 질병이 지원 대상인가요?","지원 대상 질병으로는 조기진통, 분만관련 출혈, 중증 임신중독증 등 총 19가지 고위험 임신질환에 해당되는 경우 입니다.",고위험 임산부 의료비 지원
차상위계층에 해당하는 임산부는 어떤 혜택을 받을 수 있나요?,차상위계층 임산부는 소득 기준에 따른 제한 없이 고위험 임산부 의료비 지원을 받을 수 있습니다.,고위험 임산부 의료비 지원
"당뇨병으로 인해 고위험 임신 진단을 받았는데, 지원금을 신청하려면 어떤 절차를 밟아야 하나요?",의료비 지원을 받기 위해서는 관련 서류를 준비하여 거주지의 보건소 또는 관계 기관에 신청하셔야 합니다.,고위험 임산부 의료비 지원
고위험 임산부 의료비 지원에서 전액본인부담금 지원 한도는 얼마인가요?,"고위험 임산부 의료비 지원의 경우, 전액본인부담금은 300만 원 한도 내에서 진료비의 90%까지 지원됩니다.",고위험 임산부 의료비 지원
고위험 임신질환으로 입원했을 때 지원받을 수 있는 비급여 진료비의 비율을 알려주세요.,"고위험 임신질환으로 입원했을 경우, 비급여 진료비는 300만 원 한도로 진료비의 90%까지 지원받을 수 있습니다.",고위험 임산부 의료비 지원
