Question,Answer,Documents
가정 내에서 폭력을 겪고 있는 아이도 별도의 지원을 받을 수 있나요?,"가정 내 폭력으로 고통받는 어린이 포함, 모든 가족 구성원은 지원 대상에 속하므로 적절한 도움을 받으실 수 있습니다.",가정폭력 피해자 지원
가정에서 폭력을 겪은 경우 어떠한 도움을 받을 수 있나요?,"가정폭력 피해자는 상담소를 통해 신고 상담, 임시보호, 그리고 의료 지원을 연계 받을 수 있습니다.",가정폭력 피해자 지원
"가정폭력으로 인해 긴급히 보호가 필요할 때, 어디로 연락해야 하나요?",가정폭력 피해자 보호시설에서는 긴급 보호 필요시 피해자 및 동반자녀를 위한 숙식 제공과 개인별 맞춤 상담이 이루어집니다.,가정폭력 피해자 지원
가정폭력을 겪고 있는 여성과 자녀에게 제공되는 주거지원 형태는 무엇인가요?,피해여성과 동반가족을 위해 임대주택 공급을 통한 안정적인 주거공간을 제공하는 지원이 마련되어 있습니다.,가정폭력 피해자 지원
가정폭력 피해자를 위한 직업훈련은 어떤 곳에서 지원받을 수 있나요?,가정폭력 피해자 보호시설은 피해자가 사회에 복귀할 수 있도록 직업훈련 프로그램을 지원합니다.,가정폭력 피해자 지원
폭력 피해 이후 회복과정에서 제공되는 프로그램에는 어떤 것들이 있나요?,피해 회복을 위해 가정폭력 피해자 보호시설에서는 다양한 회복 프로그램을 제공하여 피해자의 심리적 안정과 자립을 돕습니다.,가정폭력 피해자 지원
가정폭력으로 인한 위기 상황시 먼저 해야 할 행동은 무엇인가요?,위기 상황시 가정폭력 상담소에 신고를 하거나 가정폭력 피해자 보호시설에 연락해 즉각적인 보호와 지원을 받아야 합니다.,가정폭력 피해자 지원
가정폭력 피해를 당한 상황에서 가장 먼저 해야 할 일은 무엇인가요?,가정폭력 피해를 당했다면 가장 먼저 '여성긴급전화'를 통해 긴급상담을 요청해야 합니다.,가정폭력 피해자 지원
가정폭력 피해 후 급하게 찾아야 하는 법률지원이 필요할 때 어디로 연락해야 하나요?,급박한 상황에서 법률 지원이 필요하시면 '무료법률구조기관'을 통해 지원을 신청할 수 있습니다.,가정폭력 피해자 지원
가정폭력 피해자가 의료적 도움을 필요로 할 때 어떤 서비스를 이용할 수 있나요?,가정폭력 피해자는 '의료기관'을 통해 필요한 의료 서비스를 지원받을 수 있습니다.,가정폭력 피해자 지원
가정폭력 발생 시 상담을 받고자 할 때 어디서 도움을 받을 수 있나요?,가정폭력이 발생했을 때는 '가정폭력상담소'에서 전문적인 상담 지원 서비스를 받을 수 있습니다.,가정폭력 피해자 지원
경찰이나 검찰의 수사 지원은 어떻게 진행되나요?,경찰이나 검찰으로부터 수사 지원을 받으려면 관련 기관에 신고 후 수사 절차에 따른 지원을 받으실 수 있습니다.,가정폭력 피해자 지원
가정폭력 피해자가 장기적으로 자립을 준비할 수 있는 지원 서비스는 무엇인가요?,가정폭력 피해자 보호시설을 통해 보호를 받으며 자립을 위한 다양한 지원 서비스를 이용할 수 있습니다.,가정폭력 피해자 지원
가정에서 겪고 있는 폭력 상황에 대해 도움을 받고 싶어요. 어디로 연락해야 하나요?,가정폭력 피해자분은 여성긴급전화(1366) 또는 전국에 있는 가정폭력상담소로 연락하여 지원을 받으실 수 있습니다. 빠른 도움이 필요하시면 1366으로 전화해주세요.,가정폭력 피해자 지원
가정 내에서 위협을 느끼고 있어요. 채팅으로도 도움을 구할 수 있나요?,"네, 채팅을 통해 도움 요청이 가능합니다. 카카오톡에서 '가정폭력상담소'를 검색하시면 익명으로 상담을 받으실 수 있으며, 필요한 지원 정보를 제공 받을 수 있습니다.",가정폭력 피해자 지원
"긴급히 가정폭력 상담을 받고 싶은데, 저녁이나 주말에도 연락할 수 있는 곳이 있나요?","네, 여성긴급전화는 24시간 운영되고 있으므로 언제든지 도움을 요청하실 수 있습니다. 또한 많은 가정폭력상담소에서도 저녁이나 주말에도 상담 서비스를 제공하고 있으니, 가까운 상담소에 연락해보시는 것도 좋은 방법입니다.",가정폭력 피해자 지원
여성긴급전화는 어떤 번호로 연락할 수 있나요?,여성긴급전화는 1366으로 연락하실 수 있습니다.,가정폭력 피해자 지원
인터넷으로 여성폭력 사건에 대해 상담받고 싶어요. 어디로 가면 돼요?,여성폭력 사이버상담을 위한 웹사이트 주소는 http://www.women1366.kr 입니다. 이곳에서 도움을 받으실 수 있어요.,가정폭력 피해자 지원
카카오톡을 통해 여성긴급전화 상담을 받고 싶어요. 어떻게 찾아야 하나요?,카카오톡에서 상담을 받으시려면 ID 'women1366'을 친구로 추가하시면 됩니다.,가정폭력 피해자 지원
여성긴급전화 상담 서비스는 전화 외에 다른 수단으로도 이용할 수 있나요?,"네, 여성긴급전화 상담서비스는 카카오톡 ID 'women1366'을 통해서도 이용하실 수 있으며, 온라인 사이버상담은 http://www.women1366.kr 웹사이트에서 가능합니다.",가정폭력 피해자 지원
"휴대폰에서 바로 여성폭력 상담을 받고 싶어요, 어떻게 해야 하죠?","휴대폰에서 바로 여성폭력 상담을 받으려면 전화번호 1366으로 전화하거나, 카카오톡에서 women1366을 검색하여 상담을 요청할 수 있습니다.",가정폭력 피해자 지원
가정폭력으로 고통 받고 있는 친구에게 도움을 줄 수 있는 온라인 자원을 알려주세요.,"친구가 온라인상에서 가정폭력 상담을 받을 수 있도록 http://www.women1366.kr 사이트를 알려주실 수 있고, 카카오톡에서도 women1366으로 상담이 가능합니다.",가정폭력 피해자 지원
가정폭력으로 고통받는 이웃이 자녀를 데리고 치료받으려 합니다. 어떤 지원이 가능한가요?,"가정폭력 피해자와 동반자녀를 위해 특별히 마련된 치료회복 프로그램과 의료비 지원이 가능합니다. 해당 프로그램을 통해 신체적, 정신적 치료가 지원되며 필요한 의료비 역시 지원받을 수 있습니다.",가정폭력 피해자 치료회복 프로그램 및 의료비 지원
"지인이 가정내 폭력에 시달리고 있는데, 도움을 받을 수 있는 공적 지원은 무엇이 있나요?",가정폭력을 겪고 있는 지인과 그의 자녀들을 위한 공적 지원으로는 가정폭력 피해자 치유와 회복을 돕는 프로그램 및 의료비 지원이 있습니다. 이를 통해 안전한 회복 과정을 지원받으며 필요한 치료비 조치를 받을 수 있습니다.,가정폭력 피해자 치료회복 프로그램 및 의료비 지원
"제 친구가 가정폭력을 당했는데, 함께 살고 있는 어린이들도 지원을 받을 수 있나요?","네, 귀하의 친구와 그 어린 자녀들 모두가 가정폭력 피해자 치료회복 프로그램과 의료비 지원의 대상이 됩니다. 이 프로그램은 가정폭력 피해자 본인은 물론 해당 가정의 자녀들에게도 필요한 지원을 제공합니다.",가정폭력 피해자 치료회복 프로그램 및 의료비 지원
가정폭력을 겪은 피해자에게 제공되는 의료비 지원에는 어떤 내용이 포함되나요?,가정폭력 피해자에게 제공되는 의료비 지원에는 치료비용의 본인부담금과 건강보험이나 의료급여가 적용되지 않는 진료비용이 포함됩니다.,가정폭력 피해자 치료회복 프로그램 및 의료비 지원
가정폭력 피해자의 심리적 회복을 위해 어떤 서비스가 제공되고 있나요?,가정폭력 피해자와 동반 아동의 심리안정 및 사회적응을 돕기 위해서는 상담과 치료 회복 프로그램이 제공됩니다.,가정폭력 피해자 치료회복 프로그램 및 의료비 지원
가정폭력 피해자가 치료 비용을 지원받으려면 어떤 조건을 충족해야 하나요?,"피해자가 의료비 지원을 받기 위해서는 건강보험 또는 의료급여의 적용을 받지 못하는 비용이거나, 본인부담 치료비용에 해당하는 경우 지원을 받을 수 있습니다.",가정폭력 피해자 치료회복 프로그램 및 의료비 지원
가정폭력으로 인해 상처를 입은 아동을 위한 별도의 지원이 있나요?,"네, 동반 자녀 또한 가정폭력의 피해자로 인정되어 심리안정과 사회 적응을 돕기 위한 상담 및 치료 회복 프로그램의 혜택을 받을 수 있습니다.",가정폭력 피해자 치료회복 프로그램 및 의료비 지원
의료급여 비적용 진료비용이란 구체적으로 어떤 항목들이 있나요?,"의료급여 비적용 진료비용에는 건강보험이나 의료급여에서 커버하지 않는 특수한 진료나 치료, 약제가 포함될 수 있습니다.",가정폭력 피해자 치료회복 프로그램 및 의료비 지원
심리 치료와 사회적응 프로그램을 제공받으려면 어느 곳에 문의해야 하나요?,심리 치료와 사회적응 프로그램에 대한 정보 및 접수를 위해서는 가정폭력 피해자 지원 센터나 관련 정부기관에 문의하시면 안내를 받으실 수 있습니다.,가정폭력 피해자 치료회복 프로그램 및 의료비 지원
가정폭력 피해 후 의료비 지원을 신청하려면 어떤 서류가 필요한가요?,가정폭력 피해자의 경우 의료비 지원 신청 시 진료비 영수증과 가정폭력 피해 상담사실 확인서를 필요로 합니다.,가정폭력 피해자 치료회복 프로그램 및 의료비 지원
가정폭력 피해자는 의료비 지원을 어디서 청구할 수 있나요?,"가정폭력 피해자는 의료비 지원을 1366센터, 1366상담소 또는 관할 시군구청에 청구할 수 있습니다.",가정폭력 피해자 치료회복 프로그램 및 의료비 지원
치료회복 프로그램 신청은 어디에서 할 수 있나요?,치료회복 프로그램은 가정폭력피해자 보호시설 및 일부 가정폭력상담소에서 신청이 가능합니다.,가정폭력 피해자 치료회복 프로그램 및 의료비 지원
가정폭력 피해를 입은 후 지원을 받기 위해 필요한 상담은 어떻게 이뤄지나요?,가정폭력 피해자는 지원을 받기 위해 1366센터 또는 가정폭력상담소에서 상담을 받아야 합니다.,가정폭력 피해자 치료회복 프로그램 및 의료비 지원
의료비 지원 청구 시 필요한 '가정폭력 피해 상담사실 확인서'는 어떻게 발급받나요?,피해 상담사실 확인서는 1366센터나 가정폭력상담소에서 상담을 받은 후 발급받을 수 있습니다.,가정폭력 피해자 치료회복 프로그램 및 의료비 지원
1366센터 또는 상담소 외에 의료비 지원을 청구할 수 있는 기관은 어디인가요?,관할 시군구청도 가정폭력 피해자의 의료비 지원을 청구할 수 있는 기관 중 하나입니다.,가정폭력 피해자 치료회복 프로그램 및 의료비 지원
가정에서 폭력을 당했어요. 어떻게 도움을 받을 수 있을까요?,가정폭력을 당하셨다면 여성긴급전화 1366으로 전화하여 상담을 받으실 수 있습니다. 이곳에서는 치료회복 프로그램과 의료비 지원에 관한 정보와 필요한 서비스를 안내받으실 수 있습니다.,가정폭력 피해자 치료회복 프로그램 및 의료비 지원
가정폭력 피해자를 지원하는 병원 비용 지원이 있나요?,"네, 가정폭력 피해자들을 위한 의료비 지원이 있는데, 구체적인 도움을 받기 위해서는 여성긴급전화 1366으로 연락하시면 상담과 지원 정보를 제공받을 수 있습니다.",가정폭력 피해자 치료회복 프로그램 및 의료비 지원
우연히 동네에서 피해를 보는 여성을 봤어요. 어떻게 조력할 수 있나요?,"그런 일을 목격하셨다면, 해당 여성분이 동의한다면 여성긴급전화 1366에 연락해서 가정폭력 피해자를 위한 치료회복 프로그램과 의료비 지원에 대한 도움을 요청할 수 있습니다. 안전과 보호를 위한 조치를 취하는 것이 우선입니다.",가정폭력 피해자 치료회복 프로그램 및 의료비 지원
가정에서 폭력을 피해 신변의 위협을 느끼고 있는 외국 여성도 무료 법률 지원을 받을 수 있나요?,"네, 국내에 거주하는 외국 여성을 포함하여 가정폭력 피해자 모두 무료 법률 지원 서비스를 이용할 수 있습니다.","가정폭력,성폭력,스토킹 피해자 무료 법률 지원"
성폭력 피해를 입은 후 법적인 조치를 어떻게 취해야 하는지 모르겠어요. 도움받을 곳이 있나요?,"성폭력 피해자의 경우, 무료 법률 상담 및 지원을 받을 수 있는 서비스가 있으니 주저하지 말고 도움을 요청하세요.","가정폭력,성폭력,스토킹 피해자 무료 법률 지원"
"스토킹 피해를 입었는데, 정부에서 어떤 종류의 지원을 받을 수 있는지 궁금합니다.",스토킹 피해자도 무료 법률 상담뿐만 아니라 법적 절차에 대한 지원을 받을 수 있습니다.,"가정폭력,성폭력,스토킹 피해자 무료 법률 지원"
"가정폭력 문제로 이혼을 고민 중인데, 법률적인 조력을 받을 수 있는 방법이 있을까요?",가정폭력 피해자들은 이혼 및 법률적 문제 해결을 위해 무료 법률 상담을 받을 수 있습니다.,"가정폭력,성폭력,스토킹 피해자 무료 법률 지원"
내 친구가 성폭력을 당한 것 같은데 어떻게 도와줄 수 있는 방법이 있나요?,"친구가 성폭력 피해를 입었다면, 그녀가 무료 법률 지원을 받을 수 있도록 안내해 줄 수 있습니다.","가정폭력,성폭력,스토킹 피해자 무료 법률 지원"
말다툼 끝에 배우자로부터 위협을 받고 있어요. 법률적으로 어떻게 해야 하나요?,"가정 내에서의 위협 또한 가정폭력의 한 형태이므로, 이에 대해 무료 법률 상담을 받으시길 권장합니다.","가정폭력,성폭력,스토킹 피해자 무료 법률 지원"
가정에서 폭력을 당하고 있는데 어떻게 법적 도움을 받을 수 있나요?,"폭력 피해자의 경우, 관련 상담부터 민사, 가사 소송 대리, 형사 소송까지 무료 법률 지원을 받으실 수 있습니다. 이러한 지원을 위해 지역의 가정폭력 상담소나 법률구조공단에 연락해 상세한 도움을 받아보시기 바랍니다.","가정폭력,성폭력,스토킹 피해자 무료 법률 지원"
스토킹 당하는 것 같은데 어떤 법적 조치를 취할 수 있을까요?,"스토킹 피해를 겪고 계시다면, 즉시 경찰에 신고하고 법적 대응 절차를 밟으실 수 있습니다. 무료 법률 상담을 통해 상황에 맞는 조언과 형사 소송 대리 등을 지원받을 수 있습니다. 가까운 지원센터에 문의해보시길 권장드립니다.","가정폭력,성폭력,스토킹 피해자 무료 법률 지원"
성폭력을 당했는데 제대로 된 법적 지원을 받을 수 있나요?,성폭력 피해자는 전문 상담 서비스와 함께 소송 대리 등 복합적인 법적 지원을 무료로 제공받으실 수 있습니다. 이를 위해 성폭력 상담소나 법률지원기관에 알리시는 것이 중요합니다.,"가정폭력,성폭력,스토킹 피해자 무료 법률 지원"
내 가족 중 누군가가 성폭력 피해를 보았어요. 대리해서 법적인 도움을 청구할 수 있나요?,"가족 구성원이 성폭력 피해자일 경우, 피해자를 대신해 법적 조력을 받으실 수 있습니다. 법률 지원 기관에 연락하여 상담과 필요한 소송 절차를 대리 요청하실 수 있습니다.","가정폭력,성폭력,스토킹 피해자 무료 법률 지원"
"아내가 가정폭력을 당하고 있는데, 어디로 도움을 요청해야 하나요?","아내가 폭력 피해를 겪고 계시다면, 즉시 가정폭력 상담소나 법률구조공단에 연락하여 무료 법률 지원을 신청해보세요. 폭력 관련 상담부터 법적 절차까지 도움을 받으실 수 있습니다.","가정폭력,성폭력,스토킹 피해자 무료 법률 지원"
성폭력 피해 후 스스로 법적 절차를 밟기 어려워요. 대신해 줄 지원은 어떤 게 있나요?,"스스로 법적 절차를 밟기 어려운 성폭력 피해자분들을 위해 법률 상담은 물론, 소송 절차를 대행해 줄 수 있는 무료 법률 지원 서비스가 마련되어 있습니다. 신속하게 가까운 상담 센터나 법률 지원 기관에 연락해 도움을 요청하십시오.","가정폭력,성폭력,스토킹 피해자 무료 법률 지원"
가정폭력을 당한 친구가 무료로 법률 상담을 받고 싶어해요. 어떻게 신청할 수 있나요?,가정폭력 피해자를 위한 무료 법률 상담은 관련 수행기관에 문의하여 신청할 수 있습니다. 가까운 기관을 찾아 연락을 취하면 지원을 받을 수 있을 거예요.,"가정폭력,성폭력,스토킹 피해자 무료 법률 지원"
스토킹 피해를 입었는데 어디에서 무료 법률 도움을 얻을 수 있나요?,스토킹 피해자 분이시라면 무료 법률 지원 수행기관에 연락하여 필요한 서비스에 대해 안내받고 신청 절차를 진행할 수 있습니다. 지원기관을 찾아보시고 도움을 요청하시길 바랍니다.,"가정폭력,성폭력,스토킹 피해자 무료 법률 지원"
성폭력 피해자는 무료로 변호사를 만날 수 있나요? 어떻게 연락해야 하죠?,"네, 성폭력 피해자는 무료 법률 지원을 이용할 수 있으며, 이를 위해서는 무료법률 지원 수행기관에 문의하여 상세한 안내 및 신청방법을 알아보셔야 합니다. 기관과 연락하여 상담 및 지원을 받으세요.","가정폭력,성폭력,스토킹 피해자 무료 법률 지원"
만일 가정폭력으로 고통받고 있다면 어디로 도움 요청을 할 수 있을까요?,"가정폭력 피해를 입은 경우, 한국가정법률상담소에서 상담을 받을 수 있으며, 전화번호는 1644-7077입니다.","가정폭력,성폭력,스토킹 피해자 무료 법률 지원"
성폭력 피해 상황에서 긴급하게 상담을 받고 싶다면 어디로 연락해야 하나요?,"성폭력 피해자의 경우 한국성폭력위기센터에서 상담을 받을 수 있으며, 전화번호는 02-883-9284입니다.","가정폭력,성폭력,스토킹 피해자 무료 법률 지원"
스토킹 피해자는 정부에서 어떤 법률 지원을 받을 수 있나요?,"스토킹 피해자도 가정폭력 및 성폭력 피해자와 마찬가지로 대한법률구조공단, 대한변협법률구조재단을 통해 무료 법률 상담 및 지원을 받을 수 있습니다. 대한법률구조공단의 전화번호는 132, 대한변협법률구조재단의 전화번호는 02-3476-6515입니다.","가정폭력,성폭력,스토킹 피해자 무료 법률 지원"
"경제적인 어려움으로 변호사 비용을 대기 힘든데, 무료 법률 상담은 어떻게 받을 수 있나요?",경제적 어려움이 있는 경우 대한법률구조공단을 통해 무료 법률 상담을 받을 수 있고 전화번호는 132입니다.,"가정폭력,성폭력,스토킹 피해자 무료 법률 지원"
대한변협법률구조재단에서 제공하는 서비스에는 어떤 것이 있나요?,"대한변협법률구조재단은 무료 법률 상담 서비스를 제공하며, 피해자 법률 지원 뿐만 아니라 다양한 법적 문제에 대한 조언도 받을 수 있습니다. 연락처는 02-3476-6515입니다.","가정폭력,성폭력,스토킹 피해자 무료 법률 지원"
가정폭력이나 성폭력 피해를 입은 사람을 지원하는 기관 연락처를 알려주세요.,"가정폭력 피해자는 한국가정법률상담소(1644-7077)에서, 성폭력 피해자는 한국성폭력위기센터(02-883-9284)에서 도움을 받을 수 있으며, 법률적인 지원이 필요할 경우 대한법률구조공단(132) 또는 대한변협법률구조재단(02-3476-6515)으로 연락 가능합니다.","가정폭력,성폭력,스토킹 피해자 무료 법률 지원"
